dataset,src_ent,tgt_ent,y,p
epinions,0.7327525499549905,0.9980008838722995,0,0.11649704227116649
epinions,0.7327525499549905,0.8175072881213616,0,0.02289968369378647
epinions,0.7327525499549905,0.0,0,0.4168548288836146
epinions,0.0,0.40907313904382653,1,0.9993276665939546
epinions,0.0,0.5916727785823273,1,0.9823352556393611
epinions,0.0,0.0,1,0.9998412600285865
epinions,0.0,0.0,1,0.9805959463119508
epinions,0.6193821946787638,0.2016744378263212,0,0.9612707455124466
epinions,0.0,0.0,1,0.9820666967653804
epinions,0.0,0.08283655281361205,1,0.9975430404026434
epinions,0.0,0.0,1,0.9993846601338904
epinions,0.0,0.0,1,0.9985106587409973
epinions,0.0,0.3372900666170139,1,0.9787950848895448
epinions,0.0,0.0,1,0.9990993541806915
epinions,0.0,0.0,1,0.998171195682998
epinions,0.0,0.0,1,0.9972323159016415
epinions,0.0,0.0,1,0.9995337158068175
epinions,0.0,0.9182958340544896,1,0.016943274517948585
epinions,0.0,0.6500224216483541,1,0.7785645723342896
epinions,0.0,0.0,1,0.9965689383163744
epinions,0.0,0.34845894119206783,1,0.9951810552105965
epinions,0.0,0.6500224216483541,1,0.9960931779127334
epinions,0.0,0.2553017709266908,1,0.9884477962162187
epinions,0.0,0.0,1,0.9864230648754082
epinions,0.0,0.3282409852079983,1,0.9656870961189269
epinions,0.0,0.5135877363803758,1,0.9461344480514526
epinions,0.0,0.05179135030455734,1,0.9943738696121492
epinions,0.8112781244591328,0.526361433229905,0,0.004893547931014279
epinions,0.0,0.35940960028758523,1,0.9866431951522826
epinions,0.0,0.14144054254182076,1,0.9981011511864903
epinions,0.0,0.5032583347756459,1,0.9980382471759877
epinions,0.0,0.13383047904615925,1,0.9985761574890428
epinions,0.0,0.26451736836297474,1,0.9975684285899252
epinions,0.0,0.16032872589902852,1,0.9956688811013897
epinions,0.0,0.0,1,0.9991045594215393
epinions,0.0,0.0,1,0.9975373630674111
epinions,0.0,0.8175072881213616,1,0.7184662402184795
epinions,0.0,0.0,1,0.9989456863695882
epinions,0.0,0.36205125173399805,1,0.997993299865106
epinions,0.0,0.0,1,0.9384887814521791
epinions,0.0,0.0,1,0.9995157763226489
epinions,0.0,0.0,1,0.9875982484402069
epinions,0.0,0.23292785546981215,1,0.9651970863342284
epinions,0.0,0.1871762568732082,1,0.9967552178184164
epinions,0.0,0.0,1,0.9994335940166177
epinions,0.0,0.33362261618341366,1,0.06053370237350464
epinions,0.0,0.6500224216483541,1,0.9984456570909992
epinions,0.9182958340544896,0.5665095065529052,1,0.9497784144434146
epinions,0.0,0.0,1,0.9992632539144627
epinions,0.0,0.2667649878030259,1,0.9886580592066735
epinions,0.0,0.0,1,0.9994524666069438
epinions,0.0,0.4689955935892811,1,0.9994694705385773
epinions,0.6500224216483541,0.23070995569147634,1,0.8774965733423097
epinions,0.0,0.6051865766334206,1,0.9767054286945387
epinions,0.0,0.0,1,0.764369010925293
epinions,0.0,0.8471074905293761,1,0.6559311747550964
epinions,0.0,0.0,1,0.8644942045211792
epinions,1.0,0.45162282218200417,0,0.9932907574975969
epinions,0.0,0.15499763508996292,1,0.9985560255948566
epinions,0.0,0.2553017709266908,1,0.9936542694079891
epinions,0.0,0.26377743669413867,1,0.9986094047784086
epinions,0.0,0.0,1,0.9992097190447782
epinions,0.0,0.12394986771100738,1,0.9814799143388834
epinions,0.0,0.7732266742876346,0,0.05640045925974845
epinions,0.0,0.3372900666170139,1,0.5202646851539612
epinions,0.9182958340544896,0.3712323266408755,1,0.9909296149752589
epinions,0.0,0.0,1,0.997951991656567
epinions,0.0,0.0,1,0.9996672355275689
epinions,0.0,0.7642045065086203,1,0.9802589709759384
epinions,0.9975025463691152,0.0,0,0.0006630994613563226
epinions,0.4689955935892811,0.863120568566631,1,0.984607198117393
epinions,0.4689955935892811,0.0,1,0.9962796566222568
epinions,0.0,0.0,1,0.99756715116709
epinions,0.0,0.46506984488164627,1,0.9897772933283129
epinions,0.0,0.23519338181924138,1,0.9069907933399157
epinions,0.0,0.2222848306856879,1,0.6408487542387055
epinions,0.0,0.10802319526362808,1,0.9999076998972976
epinions,0.0,0.34422774398506073,1,0.9998709108610703
epinions,0.0,0.26512619203232246,1,0.9997095550740089
epinions,0.0,0.2311498003550484,1,0.9998616534685477
epinions,0.0,0.4186843105268563,1,0.999545088745845
epinions,0.0,0.08887969568457593,1,0.9999024443116854
epinions,0.0,0.3142075936768698,1,0.9998411653064314
epinions,0.0,0.0,1,0.9999069365024117
epinions,0.0,0.17800689613931453,1,0.9993468611365021
epinions,0.0,0.08112608570492488,1,0.9998209259446472
epinions,0.0,0.10327508457163533,1,0.9999045004323291
epinions,0.0,0.04256591576655221,1,0.9999077212308096
epinions,0.0,0.2685937636658216,1,0.9998832961040245
epinions,0.0,0.12682573008667591,1,0.9998719662595156
epinions,0.0,0.22077992347107317,1,0.999863042099033
epinions,0.0,0.4220005168831532,1,0.999797092665582
epinions,0.0,0.6343095546405662,1,0.9995439037180632
epinions,0.0,0.0,1,0.999870519457055
epinions,0.0,0.28119379643204273,1,0.9998580708087087
epinions,0.0,0.16276133642558382,1,0.9997441684687336
epinions,0.0,0.30642472987051494,1,0.998439271536831
epinions,0.0,0.1301627906682596,1,0.9998731043964059
epinions,0.0,0.1000009430103235,1,0.999885132728205
epinions,0.0,0.16648978563002784,1,0.9998583295548555
epinions,0.0,0.2875823462229709,1,0.9997954643263135
epinions,0.0,0.1974530043845603,1,0.9995640030557822
epinions,0.0,0.14731066693045372,1,0.9998396752299368
epinions,0.0,0.49641783326217404,1,0.9978653153228948
epinions,0.0,0.29980251305586925,1,0.9997712803208721
epinions,0.0,0.15537866853529142,1,0.9998013141440353
epinions,0.0,0.050798721674164354,1,0.9998549351840416
epinions,0.0,0.04522463667671481,1,0.9998647466761563
epinions,0.0,0.05179135030455734,1,0.9997712324269135
epinions,0.0,0.0,1,0.9893412685039815
epinions,0.0,0.0,1,0.9982311938564787
epinions,0.0,0.39741041036992475,1,0.9992474525095555
epinions,0.0758415063771473,0.19088950134330007,1,0.9997747725882385
epinions,0.0758415063771473,0.4558314584408235,1,0.9996637091141536
epinions,0.0758415063771473,0.31599713297842474,1,0.9992382710008897
epinions,0.0758415063771473,0.1000009430103235,1,0.9998131448525889
epinions,0.0758415063771473,0.10106696361212435,1,0.9995518556392498
epinions,0.0758415063771473,0.10559103637519504,1,0.9996214020734878
epinions,0.0758415063771473,0.15374218032876202,1,0.9995670582088246
epinions,0.0758415063771473,0.05446659748121349,1,0.9998593759037759
epinions,0.0758415063771473,0.367729417611549,1,0.9993764709236248
epinions,0.0758415063771473,0.0,1,0.9996485080539633
epinions,0.0758415063771473,0.045036285093553924,1,0.9998138282320532
epinions,0.0,0.15593269087674388,1,0.9997765171061839
epinions,0.0,0.03459638680242268,1,0.9998813651723408
epinions,0.0,0.07642429309554777,1,0.9995210588346798
epinions,0.0,0.2470621122942015,1,0.9989109234679306
epinions,0.0,0.24890486008923215,1,0.9992383177721124
epinions,0.0,0.28119379643204273,1,0.9996643138125996
epinions,0.0,0.04915669755001387,1,0.999735633807632
epinions,0.0,0.041912595103491324,1,0.9997851491361125
epinions,0.0,0.2035721978224435,1,0.9995874390620737
epinions,0.0,0.1378026662704413,1,0.9997652975603017
epinions,0.0,0.08214305133815335,1,0.9997282535155819
epinions,0.0,0.14854949043034832,1,0.9933053388666848
epinions,0.0,0.05622035839027116,1,0.9997219302130198
epinions,0.0,0.0,1,0.9996805335565186
epinions,0.0,0.0,1,0.9995536716008653
epinions,0.0,0.0,1,0.9998210599401703
epinions,0.0,0.7930490047779774,1,0.9913155419660501
epinions,0.0,0.10802319526362808,1,0.9998720331715938
epinions,0.0,0.14280227654464234,1,0.9997747251172648
epinions,0.0,0.04223653835283435,1,0.9998718313177815
epinions,0.0,0.21084230031853213,1,0.9997666751077766
epinions,0.0,0.08574268253550246,1,0.9997657007700306
epinions,0.0,0.3789587875013459,1,0.998337984085083
epinions,0.0,0.14731066693045372,1,0.9998778840109039
epinions,0.0,0.12121270815218356,1,0.9998740643221774
epinions,0.0,0.17800689613931453,1,0.9954142007839486
epinions,0.0,0.08112608570492488,1,0.9998435685558947
epinions,0.0,0.14609425012013647,1,0.9999050916555342
epinions,0.0,0.20818094555717115,1,0.9988487743391345
epinions,0.0,0.367729417611549,1,0.9997743330911403
epinions,0.0,0.0,1,0.9998990551140245
epinions,0.0,0.511968294043992,1,0.9978707842967831
epinions,0.0,0.0,1,0.9968303573702907
epinions,0.0,0.0,1,0.9998639549985225
epinions,0.0,0.3672349768033261,1,0.9998054286413844
epinions,0.0,0.0,1,0.9999148506460306
epinions,0.0,0.09227724774457367,1,0.99988315063671
epinions,0.0,0.1943918578315763,1,0.9998086511283324
epinions,0.0,0.10928571467638501,1,0.9998463117562327
epinions,0.0,0.0,1,0.9998911723075322
epinions,0.0,0.0905438532696429,1,0.9999007398714901
epinions,0.0,0.5858732928619205,1,0.9982250233001879
epinions,0.0,0.1245136022548155,1,0.9997350051206151
epinions,0.0,0.3095434291503253,1,0.9983591599585915
epinions,0.09272194016877144,0.28119379643204273,1,0.9998668131371375
epinions,0.09272194016877144,0.26512619203232246,1,0.9997868732912966
epinions,0.09272194016877144,0.08887969568457593,1,0.999783125744664
epinions,0.09272194016877144,0.1773894531859972,1,0.9990157042150365
epinions,0.09272194016877144,0.16756763953194395,1,0.9997053221006925
epinions,0.09272194016877144,0.17800689613931453,1,0.9924568183361323
epinions,0.09272194016877144,0.25086824999396995,1,0.9998041061290003
epinions,0.09272194016877144,0.04915669755001387,1,0.9998347957807477
epinions,0.09272194016877144,0.0,1,0.9997910104212386
epinions,0.09272194016877144,0.16157076556881395,1,0.9986598660271516
epinions,0.09272194016877144,0.3672349768033261,1,0.9991199494814487
epinions,0.09272194016877144,0.3607805650514634,1,0.9995115145813829
epinions,0.09272194016877144,0.0,1,0.9997900708334057
epinions,0.09272194016877144,0.0,1,0.9998194747636062
epinions,0.0,0.07050175960541459,1,0.9998836956238837
epinions,0.0,0.6051865766334206,1,0.9968497427602088
epinions,0.0,0.34422774398506073,1,0.9996943972383802
epinions,0.0,0.2470621122942015,1,0.9995456240687108
epinions,0.0,0.05446659748121349,1,0.9979092953598118
epinions,0.0,0.2093124128036727,1,0.9995991634050231
epinions,0.0,0.10760938360997854,1,0.9994320600299856
epinions,0.0,0.117594665658865,1,0.9993132352828981
epinions,0.0,0.03459638680242268,1,0.9995358847243826
epinions,0.0,0.17556502585750267,1,0.9994876601052404
epinions,0.0,0.7126368350739762,1,0.9961843052290719
epinions,0.0,0.3262588146294926,1,0.9987976971762721
epinions,0.0,0.48791799258948587,1,0.996128359789716
epinions,0.0,0.2863969571159563,1,0.9988468675159499
epinions,0.0,0.12741851179235902,1,0.9991268515586852
epinions,0.0,0.12394986771100738,1,0.998797542046479
epinions,0.0,0.08112608570492488,1,0.9997938558266607
epinions,0.0,0.04522463667671481,1,0.9998956652297095
epinions,0.0,0.8355454637796391,1,0.9888728660937695
epinions,0.0,0.15464664789382104,1,0.9997010307400397
epinions,0.0,0.04915669755001387,1,0.9996559619903566
epinions,0.0,0.42690486494383356,1,0.9964168308978294
epinions,0.0,0.0,1,0.9997996645228958
epinions,0.0,0.0,1,0.9981012682431762
epinions,0.0,0.3912435636292555,1,0.9972085356712341
epinions,0.0,0.0,1,0.9998236363531323
epinions,0.0,0.0,1,0.9998023287877089
epinions,0.0,0.30337483608641397,1,0.9969981670802491
epinions,0.0,0.44973808720127306,1,0.9993124984796009
epinions,0.0,0.0,1,0.9976185029664121
epinions,0.2580186686648154,0.26512619203232246,1,0.9998307962080099
epinions,0.2580186686648154,0.0,0,0.9427322218468708
epinions,0.2580186686648154,0.16157076556881395,1,0.9991003074974989
epinions,0.2580186686648154,0.09727414207464799,1,0.9998782917248273
epinions,0.2580186686648154,0.2819242677962259,1,0.9998950345094395
epinions,0.9709505944546686,0.16232618017539302,1,0.9536464598589028
epinions,0.0,0.1556205214692915,1,0.9903326738946259
epinions,0.0,0.11327430349709663,1,0.9923701286315917
epinions,0.0,0.5916727785823275,1,0.9547143676739764
epinions,0.0,0.8812908992306927,1,0.9978735300244432
epinions,0.0,0.0,1,0.9921364784240723
epinions,0.0,0.0,1,0.948507308959961
epinions,0.0,0.3411538931451762,1,0.943149745464325
epinions,0.9709505944546686,0.9960210267850417,0,0.02131249918545642
epinions,0.0,0.24988229283318536,1,0.9889690967136247
epinions,0.0,0.5032583347756459,1,0.9947680234909058
epinions,0.0,0.9182958340544896,1,0.9985537936049487
epinions,0.0,0.14010691283509324,1,0.999460756778717
epinions,0.0,0.9182958340544896,1,0.99874605269711
epinions,0.0,0.3533593350214213,0,0.8632858991622924
epinions,0.0,0.0,1,0.9751916854749626
epinions,0.0,0.24602257822033174,1,0.9949752861294991
epinions,0.0,0.23750814382859298,1,0.9968435344111809
epinions,0.0,0.12831912909782714,1,0.9970031924993007
epinions,0.0,0.21639693245126448,1,0.9866515334661438
epinions,0.0,0.0,1,0.9989547274276084
epinions,0.0,0.0,1,0.9991053615256149
epinions,0.0,0.0,1,0.9509179835857436
epinions,0.0,0.0,1,0.9957163618169772
epinions,0.0,0.27619542764793925,1,0.9908542395922758
epinions,0.0,0.6373874992221911,1,0.8231649233904064
epinions,0.0,0.24345107142830927,1,0.9322108023709204
epinions,0.0,0.4606511025255655,1,0.96390110260322
epinions,0.0,0.3036927075905802,1,0.9951291661129038
epinions,0.0,0.23080541687782627,1,0.9672376131601818
epinions,0.0,0.21302605729282476,1,0.9974327978359537
epinions,0.0,0.3514901924779432,1,0.9953301500235053
epinions,0.0,0.26451736836297474,1,0.995943655310158
epinions,0.0,0.35813022406423317,1,0.9873920570965082
epinions,0.0,0.0,1,0.9985776593453711
epinions,0.0,0.2398738252803655,1,0.9980425458595046
epinions,0.0,0.0,1,0.9993388154110606
epinions,0.0,0.0,1,0.9910025986184035
epinions,0.0,0.0,1,0.9995979873122711
epinions,0.0,0.41381685030363385,1,0.5744918434109171
epinions,0.0,0.0,1,0.9992458510139991
epinions,0.0,0.9182958340544896,1,0.0016530660213902593
epinions,0.4394969869215134,0.8112781244591328,0,0.9937176596557724
epinions,0.0,0.0,1,0.9954979419708252
epinions,0.0,0.0,1,0.9973772764205933
epinions,0.9182958340544896,0.0,0,0.000237398795159791
epinions,0.0,0.863120568566631,0,0.08863069117069244
epinions,0.5435644431995964,0.17556502585750267,1,0.9733381867408751
epinions,0.0,0.11190990870168424,1,0.9948461055755614
epinions,0.0,0.16276133642558382,1,0.9997692640799811
epinions,0.0,0.15109697051711363,1,0.9998293815301447
epinions,0.0,0.10760938360997854,1,0.9998577431933502
epinions,0.0,0.42690486494383356,1,0.9991837983345374
epinions,0.0,0.16157076556881395,1,0.9992195152988801
epinions,0.0,0.12923377484588514,1,0.9991934770324212
epinions,0.0,0.3210370760291416,1,0.9993584145819534
epinions,0.0,0.03459638680242268,1,0.9998098124292383
epinions,0.0,0.3142075936768698,1,0.9994284732831296
epinions,0.0,0.1000009430103235,1,0.999792253641728
epinions,0.0,0.09930374457114843,1,0.9997820061123336
epinions,0.0,0.0,1,0.9997539533425891
epinions,0.8112781244591328,0.24345107142830927,1,0.32773387658492487
epinions,0.0,0.17556502585750267,1,0.9998229828966884
epinions,0.0,0.3262588146294926,1,0.9997508708159069
epinions,0.0,0.22077992347107317,1,0.9998731709779529
epinions,0.0,0.0,1,0.9998349433944234
epinions,0.0,0.0,1,0.9935920796254126
epinions,0.0,0.5032583347756459,1,0.9980726564162012
epinions,0.5916727785823275,0.5032583347756459,0,0.9970640434894665
epinions,0.27619542764793925,0.36914764080619666,1,0.9825884975297974
epinions,0.27619542764793925,0.2553017709266908,1,0.947228991958028
epinions,0.27619542764793925,0.0,1,0.9921587098842148
epinions,0.27619542764793925,0.14981136747274784,1,0.9527178406715393
epinions,0.27619542764793925,0.23181305002459018,1,0.9499725103378296
epinions,0.5547781633412736,0.0,1,0.9946875653688761
epinions,0.5547781633412736,1.0,1,0.5117712777337013
epinions,0.5547781633412736,0.0,1,0.9933679672033732
epinions,0.5547781633412736,0.6500224216483541,0,0.0206463485956192
epinions,0.0,0.1791450711998112,1,0.9960034375855797
epinions,0.0,0.27138958750811104,1,0.9963397478621036
epinions,0.0,0.0,1,0.9993454379838237
epinions,0.0,0.2890794597316466,1,0.9992352850645589
epinions,0.0,0.20559250818508293,1,0.9979320295517824
epinions,0.0,0.08807225904068113,1,0.9994333166005325
epinions,0.0,0.21084230031853213,1,0.9919210209051165
epinions,0.0,0.0,1,0.9978653786803844
epinions,0.0,0.0,1,0.9987708926200866
epinions,0.0,0.0,1,0.9977377947760642
epinions,0.0,0.0,1,0.9994860440192221
epinions,0.0,0.5916727785823275,1,0.9996016060655549
epinions,0.0,0.0,1,0.9990758643197919
epinions,0.0,0.0,1,0.7882536165003293
epinions,0.954434002924965,0.8112781244591328,1,0.18671447038650513
epinions,0.0,0.5435644431995964,1,0.9901875860812805
epinions,0.0,0.5916727785823275,1,0.9964284070375576
epinions,0.0,0.12078694522041536,1,0.9966076628605943
epinions,0.0,0.4394969869215134,1,0.958043434178381
epinions,0.0,0.0,1,0.9988880753517151
epinions,0.0,0.7219280948873623,1,0.991596519947052
epinions,0.0,0.6500224216483541,1,0.992580647279735
epinions,0.0,0.4600136738403884,1,0.9877241398058502
epinions,0.16232618017539302,0.041912595103491324,1,0.9997217064061049
epinions,0.16232618017539302,0.29980251305586925,1,0.9991989038915574
epinions,0.16232618017539302,0.31752911531811795,1,0.9982248856302459
epinions,0.16232618017539302,0.05179135030455734,1,0.9997899974676847
epinions,0.16232618017539302,0.08214305133815335,1,0.9998317162565282
epinions,0.16232618017539302,0.07792468135188632,1,0.954957242311547
epinions,0.16232618017539302,0.0,1,0.9964113790612984
epinions,0.9182958340544896,0.11950310860409183,0,0.9778427481651306
epinions,0.9182958340544896,0.2569696639504173,1,0.9715055823326111
epinions,0.0,0.9570763860606195,1,0.9602796420518837
epinions,0.0,0.5032583347756459,1,0.9537903130009022
epinions,0.0,0.15109697051711363,1,0.9938511848449706
epinions,0.0,0.3346714302504409,1,0.9962486375614537
epinions,0.0,0.1995535003767927,1,0.994487263727192
epinions,0.0,0.3451173149449531,1,0.9875096675557726
epinions,0.0,0.4394969869215134,1,0.9980446230918695
epinions,0.0,0.0755537086576866,1,0.9996769220500643
epinions,0.8112781244591328,0.7793498372920853,0,0.9303709712797553
epinions,0.0,0.41381685030363385,1,0.7987645864486694
epinions,0.0,0.1366813204226173,1,0.9885875633006914
epinions,0.0,0.24229218908241493,1,0.9956942247399471
epinions,0.0,0.0,1,0.14561801812464642
epinions,0.9182958340544896,0.22252771939411914,1,0.9159940384270527
epinions,0.0,0.0,1,0.9994793511668193
epinions,0.0,0.3533593350214213,1,0.9665638804435729
epinions,0.0,0.0,1,0.9998437588550576
epinions,0.0,0.0,1,0.9998342852779528
epinions,0.0,0.3570271647382334,1,0.9930705428123474
epinions,0.0,0.31752911531811795,0,0.9386672377586365
epinions,0.0,0.24345107142830927,1,0.936140416441301
epinions,0.0,0.3829576722723534,1,0.9808695185495636
epinions,0.0,0.2511988167090252,1,0.9950934648513795
epinions,0.0,0.2863969571159563,1,0.9967879066563895
epinions,0.0,0.25387844029816137,1,0.9986259937286377
epinions,0.0,0.5435644431995964,1,0.9964233261115335
epinions,0.0,0.0,1,0.9948260612107123
epinions,0.0,0.0,1,0.9803557395935059
epinions,0.0,0.0,1,0.99869737646999
epinions,0.0,0.558009263286079,1,0.9791624546051027
epinions,0.0,0.20855660119228808,1,0.9932406288641726
epinions,0.0,0.0,1,0.9755144715309142
epinions,0.0,0.2262606755409031,1,0.9826329946517944
epinions,1.0,0.0,1,0.9177969226560855
epinions,0.0,0.42506623606501115,1,0.9990527033805847
epinions,0.0,0.23519338181924138,1,0.9997803627771933
epinions,0.0,0.0,1,0.9970118268739427
epinions,0.0,0.0,1,0.9973022096103428
epinions,0.0,0.0,1,0.9987033410104662
epinions,0.0,0.19088950134330007,1,0.9998471055386076
epinions,0.0,0.24321303182591997,1,0.9994339610775298
epinions,0.0,0.2093124128036727,1,0.999801112553287
epinions,0.0,0.3353942964292546,1,0.9998283324632382
epinions,0.0,0.16648978563002784,1,0.9998014285560689
epinions,0.0,0.2035721978224435,1,0.9998510164989831
epinions,0.0,0.07360348308562387,1,0.9997252470607386
epinions,0.0,0.07981182887500546,1,0.9998411536211174
epinions,0.0,0.27917058367430225,1,0.999854326398467
epinions,0.0,0.08650421412134623,1,0.9998238481959983
epinions,0.0,0.0,1,0.9997655800961562
epinions,0.0,0.050798721674164354,1,0.9998891708950839
epinions,0.0,0.0,1,0.9995418787002565
epinions,0.0,0.150237231628474,1,0.9998704187264741
epinions,0.0,0.0755537086576866,1,0.9997956183986842
epinions,0.0,0.06766982525198399,1,0.9998794794082642
epinions,0.0,0.0,1,0.9998313188552856
epinions,0.0,0.0,1,0.9998857154376859
epinions,0.0,0.18512476010054574,1,0.9940952929052664
epinions,0.0,0.5032583347756459,1,0.9928900855606105
epinions,0.0,0.12741851179235902,1,0.9987105661274943
epinions,0.0,0.3227569588973983,1,0.994745518334911
epinions,0.0,0.41381685030363385,1,0.9990110815417466
epinions,0.0,0.24602257822033174,1,0.9812990539373017
epinions,0.11467550533614648,0.6500224216483541,1,0.9947307152066149
epinions,0.11467550533614648,0.3227569588973983,1,0.9916318415881338
epinions,0.11467550533614648,0.2974722489192898,1,0.9942703825939121
epinions,0.11467550533614648,0.11503173788343102,1,0.9976303693235745
epinions,0.11467550533614648,0.27950554563667984,1,0.986627015372613
epinions,0.11467550533614648,0.8197426443549776,1,0.9744812820436702
epinions,0.11467550533614648,0.9182958340544896,1,0.9971662469589176
epinions,0.11467550533614648,0.0,1,0.07511663548507327
epinions,0.0,0.12078694522041536,1,0.9870752692222595
epinions,0.0,0.3829576722723534,1,0.9952141187188813
epinions,0.0,0.7219280948873623,1,0.280665010213852
epinions,0.0,0.2597169275408665,1,0.9981091531758041
epinions,0.3372900666170139,0.0,1,0.9989176685215968
epinions,0.3372900666170139,0.6500224216483541,1,0.9778747550092343
epinions,0.0,0.0,1,0.9985785499931016
epinions,0.0,0.3570271647382334,1,0.9783064177083011
epinions,0.0,0.74959525725948,1,0.9785275742299457
epinions,0.0,0.8812908992306927,1,0.9792679738250724
epinions,0.0,0.0,1,0.9830541407101095
epinions,0.0,0.20466873406730407,1,0.9841028186640701
epinions,0.0,0.2974722489192898,1,0.9989917251765852
epinions,0.0,0.0,1,0.9720631295308528
epinions,0.0,0.6471691061405118,1,0.7684911489486694
epinions,0.0,0.8175072881213616,1,0.7515089954106582
epinions,0.3712323266408755,0.0,1,0.9917226012086888
epinions,0.8112781244591328,0.14144054254182076,0,0.831758975982666
epinions,0.0,0.2893260877221141,1,0.9903309968523178
epinions,0.0,0.2285381439535282,1,0.9534013759663864
epinions,0.0,0.16232618017539302,1,0.3465508818626404
epinions,0.0,0.0,1,0.09296195209026337
epinions,0.9182958340544896,0.2667649878030259,0,0.9702871441841127
epinions,0.9182958340544896,0.828055725379504,1,0.9792311191558839
epinions,0.9182958340544896,0.16866093149667033,1,0.9903401732444763
epinions,0.0,0.19088950134330007,1,0.9997630211633822
epinions,0.0,0.0,1,0.9998571721392333
epinions,0.0,0.2093124128036727,1,0.9997082412266818
epinions,0.0,0.30642472987051494,1,0.9982949173747905
epinions,0.0,0.0,1,0.9998509285072271
epinions,0.0,0.14010691283509324,1,0.9986340817347328
epinions,0.0,0.0,1,0.9998422853794985
epinions,0.0,0.2875823462229709,1,0.999771966418784
epinions,0.0,0.5363596511250625,1,0.9955735631530893
epinions,0.0,0.8366407419411672,1,0.9969974223030026
epinions,0.0,0.08112608570492488,1,0.9997517161904302
epinions,0.0,0.7309263775906011,1,0.9970035872636742
epinions,0.0,0.06766982525198399,1,0.9998586580901064
epinions,0.0,0.3607805650514634,1,0.9954061167741
epinions,0.0,0.3712323266408755,1,0.9986619894480961
epinions,0.5435644431995964,0.7219280948873623,0,0.5068655014038086
epinions,0.5435644431995964,0.0,1,0.9916349649429321
epinions,1.0,0.9926469167080306,0,0.9753081812645467
epinions,0.0,0.28998604703320896,1,0.9130533337593079
epinions,0.0,0.24345107142830927,1,0.9856348400967085
epinions,0.0,0.17831739259527885,1,0.9991034593824941
epinions,0.0,0.19823496409776623,1,0.9991022509313644
epinions,0.0,0.0,1,0.46047592163085943
epinions,0.0,0.8112781244591328,1,0.02215074934065342
epinions,0.0,0.0,1,0.9991875290870667
epinions,0.0,0.16648978563002784,1,0.9978843462357662
epinions,0.0,0.20474536594973777,1,0.8746702075004578
epinions,0.0,0.0,1,0.9981639020965494
epinions,0.0,0.9927744539878083,1,0.9910969164393291
epinions,0.0,0.0,1,0.9258636236190796
epinions,0.0,0.1940914724635971,1,0.9971450780746441
epinions,0.7219280948873623,0.0,1,0.9811474906277221
epinions,0.0,0.0,1,0.9995544975647328
epinions,0.0,0.3809465857053901,1,0.9951584644413425
epinions,0.0,0.0,1,0.9881574555254118
epinions,0.0,0.24272456565372208,1,0.9890320488785123
epinions,0.0,0.0,1,0.9950770188974332
epinions,0.0,0.0,1,0.9940395522266231
epinions,0.0,0.13709947889981788,1,0.9910041093826294
epinions,0.0,0.09965101678117749,1,0.9960759284521867
epinions,0.0,0.0,1,0.9978103756032414
epinions,0.0,1.0,1,0.8613196015357972
epinions,0.0,0.0,1,0.963668704032898
epinions,0.0,0.7755126581331478,1,0.3420698642730713
epinions,0.0,0.18020567028323745,0,0.00845561444148119
epinions,0.0,0.0,1,0.9988642930984496
epinions,0.0,0.0,1,0.9983105833511068
epinions,0.0,0.20224942454769881,1,0.998844138112327
epinions,0.0,0.0,1,0.9994549136037227
epinions,0.0,0.2580186686648154,1,0.9980845576174153
epinions,0.0,0.05532848503795482,1,0.9844247858157809
epinions,0.0,0.0,1,0.9994393129123617
epinions,0.0,0.05104301664669785,1,0.975924468671955
epinions,0.0,0.09727414207464799,1,0.9972887234765038
epinions,0.0,0.31069503432386786,1,0.9992547493634178
epinions,0.0,0.8112781244591328,1,0.9980853757373647
epinions,0.0,0.09965101678117749,1,0.9972356548567465
epinions,0.0,0.3912435636292555,1,0.9912441716953725
epinions,0.0,0.426228656998145,1,0.9917213320732117
epinions,0.0,0.20062232431271465,1,0.9393296846538758
epinions,0.0,0.0,1,0.99788971060805
epinions,0.0,0.0,1,0.9987446275957254
epinions,0.0,0.16866093149667033,1,0.992470335147037
epinions,0.0,0.21084230031853213,1,0.9912665133339581
epinions,0.0,0.09597040299587213,1,0.9878835736719829
epinions,0.0,0.0,1,0.9978602488158862
epinions,0.0,0.0,1,0.9990255168602806
epinions,0.0,0.0,1,0.9994320910603496
epinions,0.0,0.0,1,0.9992993167651741
epinions,0.0,0.4689955935892811,1,0.9992765856882246
epinions,0.0,0.12831912909782714,1,0.9956707551783669
epinions,0.0,0.0,1,0.9996201062924636
epinions,0.0,0.0,1,0.9995113802500373
epinions,0.0,0.12394986771100738,1,0.9992074978752248
epinions,0.0,0.2222848306856879,1,0.9966615154278026
epinions,0.0,0.0,1,0.9969730989815863
epinions,0.0,0.16542703399626688,1,0.9938180116288227
epinions,0.0,0.5435644431995964,1,0.9978410119482705
epinions,0.0,0.33352200393097664,1,0.974207719650465
epinions,0.0,0.0,1,0.9994188762509559
epinions,0.0,0.27138958750811104,1,0.8242881298065186
epinions,0.0,0.4689955935892811,1,0.9365446936394244
epinions,0.0,0.1579063743348816,1,0.9844234783024309
epinions,0.0,0.19143325481419346,1,0.9606385231018066
epinions,0.0,0.5916727785823275,1,0.9985710673894763
epinions,0.0,0.2580186686648154,1,0.971013069152832
epinions,0.0,0.27619542764793925,1,0.9993412569285841
